team,season,season_type,shotgun,no_huddle,qb_dropback,qb_scramble,total_off_yards,pass_attempts,complete_pass,incomplete_pass,passing_yards,air_yards,receiving_yards,yards_after_catch,rush_attempts,rushing_yards,tackled_for_loss,first_down_pass,first_down_rush,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,rush_touchdown,pass_touchdown,safety,interception,fumble,fumble_lost,fumble_forced,fumble_not_forced,fumble_out_of_bounds,offense_snaps,rush_snaps,pass_snaps,total_off_points,total_def_points,win,loss,tie,record,win_pct,average_shotgun,average_no_huddle,average_qb_dropback,average_qb_scramble,average_total_off_yards,average_pass_attempts,average_complete_pass,average_incomplete_pass,average_passing_yards,average_air_yards,average_receiving_yards,average_yards_after_catch,average_rush_attempts,average_rushing_yards,average_tackled_for_loss,average_first_down_pass,average_first_down_rush,average_third_down_converted,average_third_down_failed,average_fourth_down_converted,average_fourth_down_failed,average_rush_touchdown,average_pass_touchdown,average_safety,average_interception,average_fumble,average_fumble_lost,average_fumble_forced,average_fumble_not_forced,average_fumble_out_of_bounds,rush_pct,pass_pct,passing_air_yards,receiving_air_yards,receptions,receiving_touchdown,targets,yps,adot,air_yards_share,target_share,comp_pct,int_pct,pass_td_pct,ypa,rec_td_pct,yptarget,ayptarget,ypr,rush_td_pct,ypc,touches,total_tds,td_pct,total_yards,yptouch
CIN,2019,REG,773.0,43.0,675.0,16.0,5511,600.0,356.0,244.0,3994.0,5022.0,3994.0,1753.0,386,1517.0,42.0,191.0,85.0,80.0,142.0,13.0,13.0,10.0,18.0,0.0,16.0,22.0,12.0,17.0,5.0,2.0,1052,378,659,282.0,30.0,2.0,14.0,0.0,'2-14-0,0.125,48.3125,2.6875,42.1875,1.0,344.4375,37.5,22.25,15.25,249.625,313.875,249.625,109.5625,24.125,94.8125,2.625,11.9375,5.3125,5.0,8.875,0.8125,0.8125,0.625,1.125,0.0,1.0,1.375,0.75,1.0625,0.3125,0.125,0.36,0.63,5022.0,5022.0,356.0,18.0,600.0,5.24,8.37,15.218,20.69,0.593,0.027,0.03,6.66,0.03,6.66,8.37,11.22,0.026,3.93,1342.0,46.0,0.03,9505.0,7.08
CLE,2019,REG,711.0,49.0,598.0,18.0,5828,519.0,319.0,200.0,3903.0,4651.0,3903.0,1863.0,395,1925.0,39.0,181.0,92.0,71.0,125.0,7.0,10.0,16.0,23.0,2.0,21.0,11.0,6.0,8.0,3.0,0.0,977,388,581,344.0,12.0,6.0,10.0,0.0,'6-10-0,0.375,44.4375,3.0625,37.375,1.125,364.25,32.4375,19.9375,12.5,243.9375,290.6875,243.9375,116.4375,24.6875,120.3125,2.4375,11.3125,5.75,4.4375,7.8125,0.4375,0.625,1.0,1.4375,0.125,1.3125,0.6875,0.375,0.5,0.1875,0.0,0.4,0.59,4651.0,4651.0,319.0,23.0,519.0,5.97,8.961,1.092,0.947,0.615,0.04,0.044,7.52,0.044,7.52,8.96,12.24,0.041,4.87,1233.0,62.0,0.05,9731.0,7.89
DAL,2019,REG,712.0,130.0,641.0,21.0,7055,586.0,388.0,198.0,4902.0,5613.0,4902.0,1880.0,450,2153.0,29.0,229.0,120.0,96.0,108.0,7.0,9.0,18.0,30.0,0.0,11.0,19.0,7.0,14.0,5.0,3.0,1072,440,621,428.0,0.0,8.0,8.0,0.0,'8-8-0,0.5,44.5,8.125,40.0625,1.3125,440.9375,36.625,24.25,12.375,306.375,350.8125,306.375,117.5,28.125,134.5625,1.8125,14.3125,7.5,6.0,6.75,0.4375,0.5625,1.125,1.875,0.0,0.6875,1.1875,0.4375,0.875,0.3125,0.1875,0.41,0.58,5613.0,5613.0,388.0,30.0,586.0,6.58,9.578,0.971,0.917,0.662,0.019,0.051,8.37,0.051,8.37,9.58,12.63,0.04,4.78,1424.0,78.0,0.05,11957.0,8.4
DEN,2019,REG,560.0,56.0,566.0,21.0,5063,494.0,312.0,182.0,3401.0,3522.0,3401.0,1701.0,410,1662.0,33.0,162.0,77.0,64.0,138.0,11.0,5.0,13.0,16.0,0.0,10.0,24.0,7.0,13.0,11.0,2.0,956,399,545,289.0,6.0,7.0,9.0,0.0,'7-9-0,0.438,35.0,3.5,35.375,1.3125,316.4375,30.875,19.5,11.375,212.5625,220.125,212.5625,106.3125,25.625,103.875,2.0625,10.125,4.8125,4.0,8.625,0.6875,0.3125,0.8125,1.0,0.0,0.625,1.5,0.4375,0.8125,0.6875,0.125,0.42,0.57,3522.0,3522.0,312.0,16.0,494.0,5.3,7.13,11.701,12.049,0.632,0.02,0.032,6.88,0.032,6.88,7.13,10.9,0.032,4.05,1216.0,45.0,0.04,8464.0,6.96
DET,2019,REG,667.0,85.0,639.0,29.0,5836,556.0,344.0,212.0,4187.0,5458.0,4187.0,1514.0,407,1649.0,34.0,196.0,82.0,90.0,130.0,5.0,8.0,8.0,28.0,0.0,15.0,15.0,8.0,10.0,5.0,1.0,1023,399,612,331.0,12.0,4.0,12.0,0.0,'4-12-0,0.25,41.6875,5.3125,39.9375,1.8125,364.75,34.75,21.5,13.25,261.6875,341.125,261.6875,94.625,25.4375,103.0625,2.125,12.25,5.125,5.625,8.125,0.3125,0.5,0.5,1.75,0.0,0.9375,0.9375,0.5,0.625,0.3125,0.0625,0.39,0.6,5458.0,5458.0,344.0,28.0,556.0,5.7,9.817,0.845,0.769,0.619,0.027,0.05,7.53,0.05,7.53,9.82,12.17,0.02,4.05,1307.0,64.0,0.05,10023.0,7.67
GB,2019,POST,68.0,3.0,73.0,1.0,740,64.0,47.0,17.0,569.0,555.0,569.0,274.0,46,171.0,2.0,28.0,11.0,12.0,11.0,2.0,0.0,3.0,4.0,0.0,2.0,3.0,1.0,2.0,1.0,0.0,118,43,72,48.0,0.0,14.0,4.0,0.0,'14-4-0,0.778,41.5,2.5555555555555554,39.388888888888886,1.6666666666666667,364.0,35.166666666666664,22.38888888888889,12.777777777777779,254.77777777777777,309.5,254.77777777777777,128.22222222222223,25.444444444444443,109.22222222222223,1.7777777777777777,12.11111111111111,5.611111111111111,4.722222222222222,7.833333333333333,0.5,0.3888888888888889,1.1666666666666667,1.6666666666666667,0.0,0.3333333333333333,0.9444444444444444,0.5,0.7222222222222222,0.2222222222222222,0.16666666666666666,0.36,0.61,555.0,555.0,47.0,4.0,64.0,6.27,8.672,0.942,0.901,0.734,0.031,0.062,8.89,0.062,8.89,8.67,12.11,0.065,3.72,157.0,11.0,0.07,1309.0,8.34
GB,2019,REG,679.0,43.0,636.0,29.0,5812,569.0,356.0,213.0,4017.0,5016.0,4017.0,2034.0,412,1795.0,30.0,190.0,90.0,73.0,130.0,7.0,7.0,18.0,26.0,0.0,4.0,14.0,8.0,11.0,3.0,3.0,1023,389,610,376.0,0.0,14.0,4.0,0.0,'14-4-0,0.778,41.5,2.5555555555555554,39.388888888888886,1.6666666666666667,364.0,35.166666666666664,22.38888888888889,12.777777777777779,254.77777777777777,309.5,254.77777777777777,128.22222222222223,25.444444444444443,109.22222222222223,1.7777777777777777,12.11111111111111,5.611111111111111,4.722222222222222,7.833333333333333,0.5,0.3888888888888889,1.1666666666666667,1.6666666666666667,0.0,0.3333333333333333,0.9444444444444444,0.5,0.7222222222222222,0.2222222222222222,0.16666666666666666,0.38,0.6,5016.0,5016.0,356.0,26.0,569.0,5.68,8.815,8.516,8.014,0.626,0.007,0.046,7.06,0.046,7.06,8.82,11.28,0.044,4.36,1337.0,70.0,0.05,9829.0,7.35
HOU,2019,POST,122.0,4.0,99.0,11.0,870,77.0,51.0,26.0,635.0,681.0,635.0,250.0,55,235.0,0.0,31.0,9.0,11.0,17.0,1.0,5.0,2.0,3.0,0.0,0.0,5.0,3.0,2.0,3.0,0.0,145,54,89,47.0,0.0,11.0,7.0,0.0,'11-7-0,0.611,55.333333333333336,1.8888888888888888,40.5,3.388888888888889,386.77777777777777,33.166666666666664,22.555555555555557,10.61111111111111,262.1111111111111,301.27777777777777,262.1111111111111,114.33333333333333,27.166666666666668,124.66666666666667,1.5555555555555556,13.0,6.722222222222222,5.277777777777778,7.0,0.7777777777777778,0.9444444444444444,1.0555555555555556,1.6666666666666667,0.05555555555555555,0.7777777777777778,1.3333333333333333,0.5555555555555556,0.8333333333333334,0.5,0.16666666666666666,0.37,0.61,681.0,681.0,51.0,3.0,77.0,6.0,8.844,1.292,0.885,0.662,0.0,0.039,8.25,0.039,8.25,8.84,12.45,0.036,4.27,183.0,8.0,0.04,1505.0,8.22
HOU,2019,REG,874.0,30.0,630.0,50.0,6092,520.0,355.0,165.0,4083.0,4742.0,4083.0,1808.0,434,2009.0,28.0,203.0,112.0,84.0,109.0,13.0,12.0,17.0,27.0,1.0,14.0,19.0,7.0,13.0,6.0,3.0,1018,423,582,367.0,6.0,11.0,7.0,0.0,'11-7-0,0.611,55.333333333333336,1.8888888888888888,40.5,3.388888888888889,386.77777777777777,33.166666666666664,22.555555555555557,10.61111111111111,262.1111111111111,301.27777777777777,262.1111111111111,114.33333333333333,27.166666666666668,124.66666666666667,1.5555555555555556,13.0,6.722222222222222,5.277777777777778,7.0,0.7777777777777778,0.9444444444444444,1.0555555555555556,1.6666666666666667,0.05555555555555555,0.7777777777777778,1.3333333333333333,0.5555555555555556,0.8333333333333334,0.5,0.16666666666666666,0.42,0.57,4742.0,4742.0,355.0,27.0,520.0,5.98,9.119,8.998,5.977,0.683,0.027,0.052,7.85,0.052,7.85,9.12,11.5,0.039,4.63,1309.0,71.0,0.05,10175.0,7.77
IND,2019,REG,725.0,61.0,578.0,37.0,5444,503.0,307.0,196.0,3314.0,4125.0,3314.0,1676.0,472,2130.0,45.0,165.0,131.0,86.0,121.0,14.0,10.0,18.0,22.0,0.0,10.0,18.0,11.0,13.0,5.0,2.0,1019,457,544,346.0,18.0,7.0,9.0,0.0,'7-9-0,0.438,45.3125,3.8125,36.125,2.3125,340.25,31.4375,19.1875,12.25,207.125,257.8125,207.125,104.75,29.5,133.125,2.8125,10.3125,8.1875,5.375,7.5625,0.875,0.625,1.125,1.375,0.0,0.625,1.125,0.6875,0.8125,0.3125,0.125,0.45,0.53,4125.0,4125.0,307.0,22.0,503.0,5.34,8.201,8.648,9.491,0.61,0.02,0.044,6.59,0.044,6.59,8.2,10.79,0.038,4.51,1282.0,62.0,0.05,8758.0,6.83
JAX,2019,REG,738.0,72.0,690.0,56.0,5731,581.0,364.0,217.0,4023.0,4470.0,4022.0,1892.0,390,1708.0,32.0,183.0,85.0,76.0,144.0,12.0,13.0,3.0,24.0,0.0,8.0,24.0,14.0,17.0,7.0,1.0,1029,378,638,290.0,12.0,6.0,10.0,0.0,'6-10-0,0.375,46.125,4.5,43.125,3.5,358.1875,36.3125,22.75,13.5625,251.4375,279.375,251.375,118.25,24.375,106.75,2.0,11.4375,5.3125,4.75,9.0,0.75,0.8125,0.1875,1.5,0.0,0.5,1.5,0.875,1.0625,0.4375,0.0625,0.37,0.62,4470.0,4470.0,364.0,24.0,581.0,5.57,7.694,0.895,1.021,0.627,0.014,0.041,6.92,0.041,6.92,7.69,11.05,0.008,4.38,1335.0,51.0,0.04,9753.0,7.31
KC,2019,POST,165.0,8.0,133.0,14.0,1260,110.0,72.0,38.0,901.0,875.0,901.0,386.0,77,359.0,5.0,43.0,31.0,14.0,18.0,3.0,1.0,7.0,10.0,0.0,2.0,6.0,0.0,3.0,3.0,3.0,196,69,119,123.0,0.0,15.0,4.0,0.0,'15-4-0,0.789,52.36842105263158,0.8421052631578947,39.94736842105263,2.263157894736842,395.7368421052632,35.8421052631579,23.68421052631579,12.157894736842104,294.2631578947368,304.7368421052632,293.05263157894734,136.68421052631578,23.789473684210527,101.47368421052632,2.0,13.368421052631579,6.526315789473684,5.421052631578948,6.105263157894737,0.47368421052631576,0.2631578947368421,1.263157894736842,2.1052631578947367,0.0,0.3684210526315789,1.368421052631579,0.5263157894736842,1.0,0.42105263157894735,0.15789473684210525,0.35,0.61,875.0,875.0,72.0,10.0,110.0,6.43,7.955,0.223,0.242,0.655,0.018,0.091,8.19,0.091,8.19,7.95,12.51,0.091,4.66,259.0,27.0,0.1,2161.0,8.34
KC,2019,REG,830.0,8.0,626.0,29.0,6259,571.0,378.0,193.0,4690.0,4915.0,4667.0,2211.0,375,1569.0,33.0,211.0,93.0,89.0,98.0,6.0,4.0,17.0,30.0,0.0,5.0,20.0,10.0,16.0,5.0,0.0,978,359,602,432.0,6.0,15.0,4.0,0.0,'15-4-0,0.789,52.36842105263158,0.8421052631578947,39.94736842105263,2.263157894736842,395.7368421052632,35.8421052631579,23.68421052631579,12.157894736842104,294.2631578947368,304.7368421052632,293.05263157894734,136.68421052631578,23.789473684210527,101.47368421052632,2.0,13.368421052631579,6.526315789473684,5.421052631578948,6.105263157894737,0.47368421052631576,0.2631578947368421,1.263157894736842,2.1052631578947367,0.0,0.3684210526315789,1.368421052631579,0.5263157894736842,1.0,0.42105263157894735,0.15789473684210525,0.37,0.62,4915.0,4915.0,378.0,30.0,571.0,6.4,8.608,1.254,1.255,0.662,0.009,0.053,8.21,0.053,8.17,8.61,12.35,0.045,4.18,1324.0,77.0,0.06,10926.0,8.25
LA,2019,REG,505.0,158.0,665.0,10.0,6168,615.0,397.0,218.0,4669.0,4869.0,4669.0,2270.0,403,1499.0,44.0,222.0,92.0,83.0,125.0,3.0,10.0,20.0,22.0,0.0,17.0,19.0,8.0,15.0,4.0,3.0,1059,391,655,373.0,30.0,9.0,7.0,0.0,'9-7-0,0.562,31.5625,9.875,41.5625,0.625,385.5,38.4375,24.8125,13.625,291.8125,304.3125,291.8125,141.875,25.1875,93.6875,2.75,13.875,5.75,5.1875,7.8125,0.1875,0.625,1.25,1.375,0.0,1.0625,1.1875,0.5,0.9375,0.25,0.1875,0.37,0.62,4869.0,4869.0,397.0,22.0,615.0,5.82,7.917,1.062,1.133,0.646,0.028,0.036,7.59,0.036,7.59,7.92,11.76,0.05,3.72,1415.0,64.0,0.05,10837.0,7.66
LAC,2019,REG,755.0,78.0,635.0,6.0,6101,577.0,394.0,183.0,4648.0,5079.0,4648.0,2173.0,366,1453.0,34.0,220.0,90.0,86.0,108.0,10.0,8.0,12.0,24.0,0.0,20.0,17.0,9.0,14.0,3.0,2.0,998,358,629,334.0,18.0,5.0,11.0,0.0,'5-11-0,0.312,47.1875,4.875,39.6875,0.375,381.3125,36.0625,24.625,11.4375,290.5,317.4375,290.5,135.8125,22.875,90.8125,2.125,13.75,5.625,5.375,6.75,0.625,0.5,0.75,1.5,0.0,1.25,1.0625,0.5625,0.875,0.1875,0.125,0.36,0.63,5079.0,5079.0,394.0,24.0,577.0,6.11,8.802,1.282,1.125,0.683,0.035,0.042,8.06,0.042,8.06,8.8,11.8,0.033,3.97,1337.0,60.0,0.04,10749.0,8.04
LV,2019,REG,533.0,89.0,565.0,14.0,6003,515.0,367.0,148.0,4110.0,3467.0,4101.0,2144.0,437,1893.0,32.0,194.0,104.0,88.0,113.0,11.0,8.0,13.0,22.0,0.0,8.0,21.0,9.0,9.0,12.0,2.0,990,430,551,304.0,18.0,7.0,9.0,0.0,'7-9-0,0.438,33.3125,5.5625,35.3125,0.875,375.1875,32.1875,22.9375,9.25,256.875,216.6875,256.3125,134.0,27.3125,118.3125,2.0,12.125,6.5,5.5,7.0625,0.6875,0.5,0.8125,1.375,0.0,0.5,1.3125,0.5625,0.5625,0.75,0.125,0.43,0.56,3467.0,3467.0,367.0,22.0,515.0,6.06,6.732,0.654,0.84,0.713,0.016,0.043,7.98,0.043,7.96,6.73,11.17,0.03,4.33,1319.0,57.0,0.04,10104.0,7.66
MIA,2019,REG,759.0,69.0,714.0,43.0,5269,597.0,371.0,226.0,4117.0,5463.0,4117.0,1581.0,349,1152.0,44.0,210.0,64.0,71.0,136.0,13.0,15.0,11.0,22.0,2.0,18.0,20.0,7.0,14.0,6.0,1.0,1026,340,674,300.0,12.0,5.0,11.0,0.0,'5-11-0,0.312,47.4375,4.3125,44.625,2.6875,329.3125,37.3125,23.1875,14.125,257.3125,341.4375,257.3125,98.8125,21.8125,72.0,2.75,13.125,4.0,4.4375,8.5,0.8125,0.9375,0.6875,1.375,0.125,1.125,1.25,0.4375,0.875,0.375,0.0625,0.33,0.66,5463.0,5463.0,371.0,22.0,597.0,5.14,9.151,1.258,1.216,0.621,0.03,0.037,6.9,0.037,6.9,9.15,11.1,0.032,3.3,1317.0,55.0,0.04,9386.0,7.13
MIN,2019,POST,42.0,9.0,69.0,0.0,571,59.0,40.0,19.0,414.0,438.0,414.0,176.0,50,157.0,7.0,17.0,9.0,12.0,18.0,0.0,2.0,2.0,2.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,119,49,69,36.0,0.0,11.0,7.0,0.0,'11-7-0,0.611,19.88888888888889,5.222222222222222,31.944444444444443,0.5,357.3888888888889,28.72222222222222,19.944444444444443,8.777777777777779,230.16666666666666,220.72222222222223,229.94444444444446,112.61111111111111,29.22222222222222,127.22222222222223,2.5555555555555554,10.444444444444445,6.388888888888889,5.277777777777778,7.166666666666667,0.4444444444444444,0.5,1.1666666666666667,1.5555555555555556,0.05555555555555555,0.5,1.5555555555555556,0.7222222222222222,1.1666666666666667,0.3888888888888889,0.05555555555555555,0.41,0.58,438.0,438.0,40.0,2.0,59.0,4.8,7.424,1.132,2.034,0.678,0.017,0.034,7.02,0.034,7.02,7.42,10.35,0.04,3.14,149.0,6.0,0.04,985.0,6.61
MIN,2019,REG,316.0,85.0,506.0,9.0,5862,458.0,319.0,139.0,3729.0,3535.0,3725.0,1851.0,476,2133.0,39.0,171.0,106.0,83.0,111.0,8.0,7.0,19.0,26.0,1.0,8.0,25.0,12.0,18.0,7.0,1.0,973,462,497,393.0,0.0,11.0,7.0,0.0,'11-7-0,0.611,19.88888888888889,5.222222222222222,31.944444444444443,0.5,357.3888888888889,28.72222222222222,19.944444444444443,8.777777777777779,230.16666666666666,220.72222222222223,229.94444444444446,112.61111111111111,29.22222222222222,127.22222222222223,2.5555555555555554,10.444444444444445,6.388888888888889,5.277777777777778,7.166666666666667,0.4444444444444444,0.5,1.1666666666666667,1.5555555555555556,0.05555555555555555,0.5,1.5555555555555556,0.7222222222222222,1.1666666666666667,0.3888888888888889,0.05555555555555555,0.47,0.51,3535.0,3535.0,319.0,26.0,458.0,6.02,7.718,9.134,15.793,0.697,0.017,0.057,8.14,0.057,8.13,7.72,11.68,0.04,4.48,1253.0,71.0,0.06,9587.0,7.65
NE,2019,POST,29.0,0.0,37.0,0.0,307,36.0,20.0,16.0,209.0,329.0,209.0,134.0,22,98.0,5.0,11.0,6.0,5.0,8.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,59,22,37,14.0,6.0,12.0,5.0,0.0,'12-5-0,0.706,36.94117647058823,5.176470588235294,40.588235294117645,0.23529411764705882,362.52941176470586,38.05882352941177,23.41176470588235,14.647058823529411,256.5882352941176,292.94117647058823,256.5882352941176,121.58823529411765,27.705882352941178,105.94117647058823,2.764705882352941,12.235294117647058,6.823529411764706,5.411764705882353,8.705882352941176,0.35294117647058826,0.5882352941176471,1.0588235294117647,1.4705882352941178,0.0,0.5882352941176471,0.9411764705882353,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.058823529411764705,0.37,0.63,329.0,329.0,20.0,0.0,36.0,5.2,9.139,0.441,0.391,0.556,0.028,0.0,5.81,0.0,5.81,9.14,10.45,0.045,4.45,78.0,1.0,0.01,516.0,6.62
NE,2019,REG,599.0,88.0,653.0,4.0,5856,611.0,378.0,233.0,4153.0,4651.0,4153.0,1933.0,449,1703.0,42.0,197.0,110.0,87.0,140.0,6.0,9.0,17.0,25.0,0.0,9.0,15.0,8.0,8.0,8.0,1.0,1099,432,650,380.0,24.0,12.0,5.0,0.0,'12-5-0,0.706,36.94117647058823,5.176470588235294,40.588235294117645,0.23529411764705882,362.52941176470586,38.05882352941177,23.41176470588235,14.647058823529411,256.5882352941176,292.94117647058823,256.5882352941176,121.58823529411765,27.705882352941178,105.94117647058823,2.764705882352941,12.235294117647058,6.823529411764706,5.411764705882353,8.705882352941176,0.35294117647058826,0.5882352941176471,1.0588235294117647,1.4705882352941178,0.0,0.5882352941176471,0.9411764705882353,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.058823529411764705,0.39,0.59,4651.0,4651.0,378.0,25.0,611.0,5.33,7.612,6.235,6.641,0.619,0.015,0.041,6.8,0.041,6.8,7.61,10.99,0.038,3.79,1438.0,67.0,0.05,10009.0,6.96
NO,2019,POST,39.0,3.0,38.0,1.0,355,33.0,27.0,6.0,258.0,250.0,258.0,87.0,17,97.0,1.0,12.0,6.0,4.0,7.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,54,17,37,20.0,0.0,13.0,4.0,0.0,'13-4-0,0.765,36.1764705882353,1.9411764705882353,38.470588235294116,1.1176470588235294,383.7647058823529,35.76470588235294,26.176470588235293,9.588235294117647,275.8235294117647,234.8235294117647,275.8235294117647,137.88235294117646,24.941176470588236,107.94117647058823,1.8823529411764706,14.235294117647058,6.0588235294117645,5.0,6.9411764705882355,0.29411764705882354,0.47058823529411764,0.7647058823529411,2.176470588235294,0.0,0.4117647058823529,0.47058823529411764,0.17647058823529413,0.4117647058823529,0.058823529411764705,0.11764705882352941,0.31,0.69,250.0,250.0,27.0,1.0,33.0,6.57,7.576,0.046,0.051,0.818,0.03,0.03,7.82,0.03,7.82,7.58,9.56,0.059,5.71,77.0,3.0,0.04,613.0,7.96
NO,2019,REG,576.0,30.0,616.0,18.0,6169,575.0,418.0,157.0,4431.0,3742.0,4431.0,2257.0,407,1738.0,31.0,230.0,97.0,81.0,111.0,5.0,8.0,12.0,36.0,0.0,6.0,7.0,2.0,6.0,1.0,2.0,1014,387,602,432.0,0.0,13.0,4.0,0.0,'13-4-0,0.765,36.1764705882353,1.9411764705882353,38.470588235294116,1.1176470588235294,383.7647058823529,35.76470588235294,26.176470588235293,9.588235294117647,275.8235294117647,234.8235294117647,275.8235294117647,137.88235294117646,24.941176470588236,107.94117647058823,1.8823529411764706,14.235294117647058,6.0588235294117645,5.0,6.9411764705882355,0.29411764705882354,0.47058823529411764,0.7647058823529411,2.176470588235294,0.0,0.4117647058823529,0.47058823529411764,0.17647058823529413,0.4117647058823529,0.058823529411764705,0.11764705882352941,0.38,0.59,3742.0,3742.0,418.0,36.0,575.0,6.08,6.508,0.684,0.882,0.727,0.01,0.063,7.71,0.063,7.71,6.51,10.6,0.029,4.27,1400.0,84.0,0.06,10600.0,7.57
NYG,2019,REG,792.0,103.0,682.0,29.0,5755,590.0,376.0,214.0,4070.0,4889.0,4064.0,1807.0,362,1685.0,37.0,187.0,89.0,79.0,133.0,14.0,17.0,12.0,30.0,1.0,17.0,28.0,16.0,25.0,4.0,1.0,1016,357,654,331.0,24.0,4.0,12.0,0.0,'4-12-0,0.25,49.5,6.4375,42.625,1.8125,359.6875,36.875,23.5,13.375,254.375,305.5625,254.0,112.9375,22.625,105.3125,2.3125,11.6875,5.5625,4.9375,8.3125,0.875,1.0625,0.75,1.875,0.0625,1.0625,1.75,1.0,1.5625,0.25,0.0625,0.35,0.64,4889.0,4889.0,376.0,30.0,590.0,5.66,8.286,0.953,1.126,0.637,0.029,0.051,6.9,0.051,6.89,8.29,10.81,0.033,4.65,1328.0,72.0,0.05,9819.0,7.39
NYJ,2019,REG,684.0,114.0,584.0,10.0,4700,505.0,323.0,182.0,3443.0,4213.0,3455.0,1753.0,383,1257.0,33.0,162.0,61.0,65.0,147.0,7.0,12.0,6.0,19.0,3.0,16.0,25.0,9.0,11.0,14.0,6.0,960,370,575,239.0,18.0,7.0,9.0,0.0,'7-9-0,0.438,42.75,7.125,36.5,0.625,293.75,31.5625,20.1875,11.375,215.1875,263.3125,215.9375,109.5625,23.9375,78.5625,2.0625,10.125,3.8125,4.0625,9.1875,0.4375,0.75,0.375,1.1875,0.1875,1.0,1.5625,0.5625,0.6875,0.875,0.375,0.39,0.6,4213.0,4213.0,323.0,19.0,505.0,4.9,8.343,0.958,1.065,0.64,0.032,0.038,6.82,0.038,6.84,8.34,10.7,0.016,3.28,1211.0,44.0,0.04,8155.0,6.73
PHI,2019,POST,49.0,5.0,37.0,2.0,297,28.0,19.0,9.0,177.0,170.0,177.0,83.0,26,120.0,2.0,9.0,7.0,3.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,61,26,35,9.0,0.0,9.0,8.0,0.0,'9-8-0,0.529,52.8235294117647,9.117647058823529,42.11764705882353,1.7647058823529411,370.52941176470586,37.23529411764706,24.11764705882353,13.117647058823529,249.41176470588235,299.2352941176471,249.41176470588235,111.94117647058823,28.470588235294116,121.11764705882354,2.2941176470588234,13.176470588235293,6.529411764705882,6.294117647058823,7.823529411764706,0.47058823529411764,1.0588235294117647,0.9411764705882353,1.588235294117647,0.0,0.47058823529411764,1.8235294117647058,0.7647058823529411,1.1764705882352942,0.6470588235294118,0.11764705882352941,0.43,0.57,170.0,170.0,19.0,0.0,28.0,4.87,6.071,0.032,0.046,0.679,0.0,0.0,6.32,0.0,6.32,6.07,9.32,0.0,4.62,73.0,0.0,0.0,474.0,6.49
PHI,2019,REG,849.0,150.0,679.0,28.0,6002,605.0,391.0,214.0,4063.0,4917.0,4063.0,1820.0,458,1939.0,37.0,215.0,104.0,104.0,125.0,8.0,16.0,16.0,27.0,0.0,8.0,28.0,13.0,20.0,8.0,2.0,1109,447,651,367.0,0.0,9.0,8.0,0.0,'9-8-0,0.529,52.8235294117647,9.117647058823529,42.11764705882353,1.7647058823529411,370.52941176470586,37.23529411764706,24.11764705882353,13.117647058823529,249.41176470588235,299.2352941176471,249.41176470588235,111.94117647058823,28.470588235294116,121.11764705882354,2.2941176470588234,13.176470588235293,6.529411764705882,6.294117647058823,7.823529411764706,0.47058823529411764,1.0588235294117647,0.9411764705882353,1.588235294117647,0.0,0.47058823529411764,1.8235294117647058,0.7647058823529411,1.1764705882352942,0.6470588235294118,0.11764705882352941,0.4,0.59,4917.0,4917.0,391.0,27.0,605.0,5.41,8.127,0.931,1.003,0.646,0.013,0.045,6.72,0.045,6.72,8.13,10.39,0.035,4.23,1454.0,70.0,0.05,10065.0,6.92
PIT,2019,REG,777.0,45.0,562.0,19.0,4661,491.0,315.0,176.0,3214.0,4026.0,3210.0,1747.0,395,1447.0,43.0,147.0,75.0,67.0,128.0,2.0,13.0,7.0,18.0,3.0,19.0,26.0,11.0,21.0,7.0,2.0,938,381,543,267.0,12.0,8.0,8.0,0.0,'8-8-0,0.5,48.5625,2.8125,35.125,1.1875,291.3125,30.6875,19.6875,11.0,200.875,251.625,200.625,109.1875,24.6875,90.4375,2.6875,9.1875,4.6875,4.1875,8.0,0.125,0.8125,0.4375,1.125,0.1875,1.1875,1.625,0.6875,1.3125,0.4375,0.125,0.41,0.58,4026.0,4026.0,315.0,18.0,491.0,4.97,8.2,0.813,0.877,0.642,0.039,0.037,6.55,0.037,6.54,8.2,10.19,0.018,3.66,1201.0,43.0,0.04,7871.0,6.55
