game_id,season,week,team,season_type,shotgun,no_huddle,qb_dropback,qb_scramble,total_off_yards,pass_attempts,complete_pass,incomplete_pass,passing_yards,air_yards,receiving_yards,yards_after_catch,rush_attempts,rushing_yards,tackled_for_loss,first_down_pass,first_down_rush,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,rush_touchdown,pass_touchdown,safety,interception,fumble,fumble_lost,fumble_forced,fumble_not_forced,fumble_out_of_bounds,total_off_points,total_def_points,extra_point,field_goal,kickoff,no_play,pass_snaps,punt,qb_kneel,qb_spike,rush_snaps,offense_snaps,st_snaps,rush_pct,pass_pct,home_win,home_loss,home_tie,away_win,away_loss,away_tie,win,loss,tie,record,win_pct,passing_air_yards,receiving_air_yards,receptions,receiving_touchdown,targets,yps,adot,air_yards_share,target_share,comp_pct,int_pct,pass_td_pct,ypa,rec_td_pct,yptarget,ayptarget,ypr,rush_td_pct,ypc,touches,total_tds,td_pct,total_yards,yptouch,average_shotgun,average_no_huddle,average_qb_dropback,average_qb_scramble,average_total_off_yards,average_pass_attempts,average_complete_pass,average_incomplete_pass,average_passing_yards,average_air_yards,average_receiving_yards,average_yards_after_catch,average_rush_attempts,average_rushing_yards,average_tackled_for_loss,average_first_down_pass,average_first_down_rush,average_third_down_converted,average_third_down_failed,average_fourth_down_converted,average_fourth_down_failed,average_rush_touchdown,average_pass_touchdown,average_safety,average_interception,average_fumble,average_fumble_lost,average_fumble_forced,average_fumble_not_forced,average_fumble_out_of_bounds
2016_10_CHI_TB,2016,10,TB,REG,35,5,37,1,392,32,23,9,312,282,312,67,31,80,4,17,2,8,7,0,0,1,2,0,1,0,0,0,0,0,28,0,4,2,3,10,37,5,0,0,31,68,14,0.46,0.54,1,0,0,0,0,0,4,5,0,'4-5-0,0.444,282,282,23,2,32,5.76,8.812,2.37,1.333,0.719,0.031,0.062,9.75,0.062,9.75,8.81,13.57,0.032,2.58,86,5,0.06,704,8.19,39.77777778,7.222222222,43.33333333,1.888888889,374.2222222,37.77777778,23.77777778,14,269.3333333,377.7777778,269.3333333,91.88888889,28.22222222,104.8888889,3,14.11111111,4.777777778,5.888888889,8,0.333333333,0.444444444,0.555555556,2.222222222,0,1.111111111,1.333333333,0.777777778,0.777777778,0.555555556,0.111111111
2016_11_TB_KC,2016,11,TB,REG,33,0,43,3,447,39,24,15,331,439,331,109,34,116,6,19,5,11,5,0,0,0,1,0,0,2,1,0,2,0,19,0,1,4,4,6,40,2,0,0,34,74,11,0.46,0.54,0,0,0,1,0,0,5,5,0,'5-5-0,0.5,439,439,24,1,39,6.04,11.256,3.689,1.625,0.615,0,0.026,8.49,0.026,8.49,11.26,13.79,0,3.41,97,2,0.02,778,8.02,39.1,6.5,43.3,2,381.5,37.9,23.8,14.1,275.5,383.9,275.5,93.6,28.8,106,3.3,14.6,4.8,6.4,7.7,0.3,0.4,0.5,2.1,0,1,1.4,0.8,0.7,0.7,0.1
2016_12_SEA_TB,2016,12,TB,REG,20,1,30,2,338,27,21,6,220,332,220,61,35,118,5,11,7,4,7,0,0,0,2,1,1,1,1,1,0,0,14,0,2,1,2,6,28,4,3,0,32,63,9,0.51,0.44,1,0,0,0,0,0,6,5,0,'6-5-0,0.545,332,332,21,2,27,5.37,12.296,2.79,1.125,0.778,0.037,0.074,8.15,0.074,8.15,12.3,10.48,0,3.37,83,4,0.05,558,6.72,37.36363636,6,42.09090909,2,377.5454545,36.90909091,23.54545455,13.36363636,270.4545455,379.1818182,270.4545455,90.63636364,29.36363636,107.0909091,3.454545455,14.27272727,5,6.181818182,7.636363636,0.272727273,0.363636364,0.454545455,2.090909091,0.090909091,1,1.363636364,0.818181818,0.727272727,0.636363636,0.090909091
2016_13_TB_SD,2016,13,TB,REG,28,0,33,2,361,29,20,9,280,279,280,110,30,81,2,14,5,5,8,1,0,1,1,0,1,0,0,0,0,0,22,0,2,3,4,5,32,2,3,0,27,62,11,0.44,0.52,0,0,0,1,0,0,7,5,0,'7-5-0,0.583,279,279,20,1,29,5.82,9.621,2.345,1.208,0.69,0.034,0.034,9.66,0.034,9.66,9.62,14,0.033,2.7,79,3,0.04,641,8.11,36.58333333,5.5,41.33333333,2,376.1666667,36.25,23.25,13,271.25,370.8333333,271.25,92.25,29.41666667,104.9166667,3.333333333,14.25,5,6.083333333,7.666666667,0.333333333,0.333333333,0.5,2,0.083333333,1,1.25,0.75,0.666666667,0.583333333,0.083333333
2016_14_NO_TB,2016,14,TB,REG,31,2,31,3,288,26,16,10,184,269,184,47,35,104,7,11,5,6,7,0,0,1,0,1,0,0,0,0,0,0,16,0,1,3,3,6,28,4,2,0,33,63,11,0.52,0.44,1,0,0,0,0,0,8,5,0,'8-5-0,0.615,269,269,16,0,26,4.57,10.346,2.261,1.083,0.615,0,0,7.08,0,7.08,10.35,11.5,0.029,2.97,77,1,0.01,472,6.13,36.15384615,5.230769231,40.53846154,2.076923077,369.3846154,35.46153846,22.69230769,12.76923077,264.5384615,363,264.5384615,88.76923077,29.84615385,104.8461538,3.615384615,14,5,6.076923077,7.615384615,0.307692308,0.307692308,0.538461538,1.846153846,0.153846154,0.923076923,1.153846154,0.692307692,0.615384615,0.538461538,0.076923077
2016_15_TB_DAL,2016,15,TB,REG,35,10,40,1,299,32,17,15,247,488,247,55,20,52,4,12,3,4,8,0,1,0,2,0,3,2,1,2,0,0,20,0,2,2,7,4,39,4,0,0,20,59,15,0.34,0.66,0,0,0,0,1,0,8,6,0,'8-6-0,0.571,488,488,17,2,32,5.07,15.25,4.101,1.333,0.531,0.094,0.062,7.72,0.062,7.72,15.25,14.53,0,2.6,69,4,0.06,546,7.91,36.07142857,5.571428571,40.5,2,364.3571429,35.21428571,22.28571429,12.92857143,263.2857143,371.9285714,263.2857143,86.35714286,29.14285714,101.0714286,3.642857143,13.85714286,4.857142857,5.928571429,7.642857143,0.285714286,0.357142857,0.5,1.857142857,0.142857143,1.071428571,1.214285714,0.714285714,0.714285714,0.5,0.071428571
2016_16_TB_NO,2016,16,TB,REG,36,7,40,3,366,33,23,10,277,344,277,109,21,89,2,15,5,7,5,0,0,1,2,0,2,0,0,0,0,0,24,0,3,1,6,4,37,3,0,0,21,58,13,0.36,0.64,0,0,0,0,1,0,8,7,0,'8-7-0,0.533,344,344,23,2,33,6.31,10.424,2.891,1.375,0.697,0.061,0.061,8.39,0.061,8.39,10.42,12.04,0.048,4.24,77,5,0.06,643,8.35,36.06666667,5.666666667,40.46666667,2.066666667,364.4666667,35.06666667,22.33333333,12.73333333,264.2,370.0666667,264.2,87.86666667,28.6,100.2666667,3.533333333,13.93333333,4.866666667,6,7.466666667,0.266666667,0.333333333,0.533333333,1.866666667,0.133333333,1.133333333,1.133333333,0.666666667,0.666666667,0.466666667,0.066666667
2016_17_CAR_TB,2016,17,TB,REG,27,9,40,2,314,34,20,14,202,268,202,86,25,112,1,11,7,4,8,0,0,0,1,0,1,1,1,1,0,0,11,0,2,3,4,3,38,5,1,0,24,63,14,0.38,0.6,1,0,0,0,0,0,9,7,0,'9-7-0,0.562,268,268,20,1,34,4.98,7.882,2.252,1.417,0.588,0.029,0.029,5.94,0.029,5.94,7.88,10.1,0,4.48,79,2,0.03,516,6.53,35.5,5.875,40.4375,2.0625,361.3125,35,22.1875,12.8125,260.3125,363.6875,260.3125,87.75,28.375,101,3.375,13.75,5,5.875,7.5,0.25,0.3125,0.5,1.8125,0.125,1.125,1.125,0.6875,0.6875,0.4375,0.0625
2016_01_MIN_TEN,2016,1,TEN,REG,41,14,44,0,335,40,25,15,271,314,271,100,22,64,4,16,2,8,6,0,0,0,2,0,1,2,2,1,1,0,18,12,1,1,7,3,44,5,0,0,22,66,14,0.33,0.67,0,1,0,0,0,0,0,1,0,'0-1-0,0,314,314,25,2,40,5.08,7.85,1.05,0.952,0.625,0.025,0.05,6.78,0.05,6.78,7.85,10.84,0,2.91,87,4,0.05,606,6.97,41,14,44,0,335,40,25,15,271,314,271,100,22,64,4,16,2,8,6,0,0,0,2,0,1,2,2,1,1,0
2016_02_TEN_DET,2016,2,TEN,REG,35,8,39,2,377,32,25,7,238,240,238,106,24,139,3,11,7,5,7,1,0,0,2,1,1,0,0,0,0,0,16,0,1,2,4,6,37,3,1,0,23,61,10,0.38,0.61,0,0,0,1,0,0,1,1,0,'1-1-0,0.5,240,240,25,2,32,6.18,7.5,0.803,0.762,0.781,0.031,0.062,7.44,0.062,7.44,7.5,9.52,0,5.79,81,4,0.05,615,7.59,38,11,41.5,1,356,36,25,11,254.5,277,254.5,103,23,101.5,3.5,13.5,4.5,6.5,6.5,0.5,0,0,2,0.5,1,1,1,0.5,0.5,0
2016_03_OAK_TEN,2016,3,TEN,REG,33,7,36,2,395,31,17,14,214,340,214,75,29,181,2,9,10,2,10,0,1,1,0,0,2,2,1,1,1,0,10,0,1,1,4,7,34,6,0,0,29,63,12,0.46,0.54,0,1,0,0,0,0,1,2,0,'1-2-0,0.333,340,340,17,0,31,6.27,10.968,1.137,0.738,0.548,0.065,0,6.9,0,6.9,10.97,12.59,0.034,6.24,77,1,0.01,609,7.91,36.33333333,9.666666667,39.66666667,1.333333333,369,34.33333333,22.33333333,12,241,298,241,93.66666667,25,128,3,12,6.333333333,5,7.666666667,0.333333333,0.333333333,0.333333333,1.333333333,0.333333333,1.333333333,1.333333333,1,0.666666667,0.666666667,0
2016_04_TEN_HOU,2016,4,TEN,REG,42,0,33,3,326,28,13,15,202,322,202,72,32,124,1,7,8,7,8,0,1,3,0,0,1,1,0,1,0,0,26,0,2,2,6,8,30,5,0,0,32,62,15,0.52,0.48,0,0,0,0,1,0,1,3,0,'1-3-0,0.25,322,322,13,0,28,5.26,11.5,1.077,0.667,0.464,0.036,0,7.21,0,7.21,11.5,15.54,0.094,3.88,73,3,0.04,528,7.23,37.75,7.25,38,1.75,358.25,32.75,20,12.75,231.25,304,231.25,88.25,26.75,127,2.5,10.75,6.75,5.5,7.75,0.25,0.5,1,1,0.25,1.25,1.25,0.75,0.75,0.5,0
2016_05_TEN_MIA,2016,5,TEN,REG,32,7,32,3,398,29,20,9,163,263,163,69,41,235,4,8,13,5,7,0,1,2,3,0,0,1,0,1,0,0,36,0,4,1,4,6,29,5,2,0,39,70,14,0.56,0.41,0,0,0,1,0,0,2,3,0,'2-3-0,0.4,263,263,20,3,29,5.69,9.069,0.88,0.69,0.69,0,0.103,5.62,0.103,5.62,9.07,8.15,0.049,5.73,90,8,0.09,561,6.23,36.6,7.2,36.8,2,366.2,32,20,12,217.6,295.8,217.6,84.4,29.6,148.6,2.8,10.2,8,5.4,7.6,0.2,0.6,1.2,1.4,0.2,1,1.2,0.6,0.8,0.4,0
2016_06_CLE_TEN,2016,6,TEN,REG,32,1,29,3,421,23,17,6,284,269,284,60,31,137,3,13,5,7,6,0,0,1,3,0,1,0,0,0,0,0,28,0,4,1,6,5,26,5,1,0,30,57,16,0.53,0.46,1,0,0,0,0,0,3,3,0,'3-3-0,0.5,269,269,17,3,23,7.39,11.696,0.9,0.548,0.739,0.043,0.13,12.35,0.13,12.35,11.7,16.71,0.032,4.42,71,7,0.1,705,9.93,35.83333333,6.166666667,35.5,2.166666667,375.3333333,30.5,19.5,11,228.6666667,291.3333333,228.6666667,80.33333333,29.83333333,146.6666667,2.833333333,10.66666667,7.5,5.666666667,7.333333333,0.166666667,0.5,1.166666667,1.666666667,0.166666667,1,1,0.5,0.666666667,0.333333333,0
2016_07_IND_TEN,2016,7,TEN,REG,42,8,40,0,356,37,22,15,232,330,232,96,28,124,1,12,8,9,6,0,0,1,2,0,0,2,1,1,1,0,27,6,2,2,7,7,40,4,0,1,28,69,15,0.41,0.58,0,1,0,0,0,0,3,4,0,'3-4-0,0.429,330,330,22,2,37,5.16,8.919,1.104,0.881,0.595,0,0.054,6.27,0.054,6.27,8.92,10.55,0.036,4.43,87,5,0.06,588,6.76,36.71428571,6.428571429,36.14285714,1.857142857,372.5714286,31.42857143,19.85714286,11.57142857,229.1428571,296.8571429,229.1428571,82.57142857,29.57142857,143.4285714,2.571428571,10.85714286,7.571428571,6.142857143,7.142857143,0.142857143,0.428571429,1.142857143,1.714285714,0.142857143,0.857142857,1.142857143,0.571428571,0.714285714,0.428571429,0
2016_08_JAX_TEN,2016,8,TEN,REG,28,5,26,3,494,23,19,4,280,183,280,137,43,214,4,12,11,9,6,0,0,2,2,0,0,2,1,0,2,0,36,0,4,3,4,4,23,4,0,0,43,66,15,0.65,0.35,1,0,0,0,0,0,4,4,0,'4-4-0,0.5,183,183,19,2,23,7.48,7.957,0.612,0.548,0.826,0,0.087,12.17,0.087,12.17,7.96,14.74,0.047,4.98,85,6,0.07,774,9.11,35.625,6.25,34.875,2,387.75,30.375,19.75,10.625,235.5,282.625,235.5,89.375,31.25,152.25,2.75,11,8,6.5,7,0.125,0.375,1.25,1.75,0.125,0.75,1.25,0.625,0.625,0.625,0
2016_09_TEN_SD,2016,9,TEN,REG,49,0,42,0,393,41,27,14,313,473,313,97,19,80,4,15,6,5,6,1,0,2,3,0,2,1,1,1,0,0,37,12,5,0,9,5,42,4,0,1,19,62,18,0.31,0.68,0,0,0,0,1,0,4,5,0,'4-5-0,0.444,473,473,27,3,41,6.34,11.537,1.582,0.976,0.659,0.049,0.073,7.63,0.073,7.63,11.54,11.59,0.105,4.21,87,8,0.09,706,8.11,37.11111111,5.555555556,35.66666667,1.777777778,388.3333333,31.55555556,20.55555556,11,244.1111111,303.7777778,244.1111111,90.22222222,29.88888889,144.2222222,2.888888889,11.44444444,7.777777778,6.333333333,6.888888889,0.222222222,0.333333333,1.333333333,1.888888889,0.111111111,0.888888889,1.222222222,0.666666667,0.666666667,0.555555556,0
2016_10_GB_TEN,2016,10,TEN,REG,30,0,30,1,459,27,20,7,305,289,305,124,31,154,5,13,3,7,7,0,1,1,5,0,0,1,1,0,1,0,47,0,5,2,6,5,29,4,1,0,30,60,17,0.5,0.48,1,0,0,0,0,0,5,5,0,'5-5-0,0.5,289,289,20,5,27,7.65,10.704,0.967,0.643,0.741,0,0.185,11.3,0.185,11.3,10.7,15.25,0.032,4.97,78,11,0.14,764,9.79,36.4,5,35.1,1.7,395.4,31.1,20.5,10.6,250.2,302.3,250.2,93.6,30,145.2,3.1,11.6,7.3,6.4,6.9,0.2,0.4,1.3,2.2,0.1,0.8,1.2,0.7,0.6,0.6,0
2016_11_TEN_IND,2016,11,TEN,REG,49,8,45,2,387,38,25,13,290,322,290,76,27,97,3,14,3,5,9,1,2,0,2,0,0,0,0,0,0,0,17,0,2,1,5,5,43,5,0,0,27,70,13,0.39,0.61,0,0,0,0,1,0,5,6,0,'5-6-0,0.455,322,322,25,2,38,5.53,8.474,1.077,0.905,0.658,0,0.053,7.63,0.053,7.63,8.47,11.6,0,3.59,90,4,0.04,677,7.52,37.54545455,5.272727273,36,1.727272727,394.6363636,31.72727273,20.90909091,10.81818182,253.8181818,304.0909091,253.8181818,92,29.72727273,140.8181818,3.090909091,11.81818182,6.909090909,6.272727273,7.090909091,0.272727273,0.545454545,1.181818182,2.181818182,0.090909091,0.727272727,1.090909091,0.636363636,0.545454545,0.545454545,0
2016_12_TEN_CHI,2016,12,TEN,REG,30,1,25,3,375,23,15,8,226,279,226,75,29,149,4,9,7,5,6,0,0,1,2,0,0,1,0,1,0,0,27,0,3,2,4,6,23,4,1,0,28,52,13,0.54,0.44,0,0,0,1,0,0,6,6,0,'6-6-0,0.5,279,279,15,2,23,7.21,12.13,0.933,0.548,0.652,0,0.087,9.83,0.087,9.83,12.13,15.07,0.034,5.14,67,5,0.07,601,8.97,36.91666667,4.916666667,35.08333333,1.833333333,393,31,20.41666667,10.58333333,251.5,302,251.5,90.58333333,29.66666667,141.5,3.166666667,11.58333333,6.916666667,6.166666667,7,0.25,0.5,1.166666667,2.166666667,0.083333333,0.666666667,1.083333333,0.583333333,0.583333333,0.5,0
2016_14_DEN_TEN,2016,14,TEN,REG,32,0,25,2,268,21,6,15,88,217,88,47,42,180,0,4,11,6,10,0,0,1,0,0,0,1,0,0,1,0,13,0,1,2,3,3,23,7,3,0,39,65,13,0.6,0.35,1,0,0,0,0,0,7,6,0,'7-6-0,0.538,217,217,6,0,21,4.12,10.333,0.726,0.5,0.286,0,0,4.19,0,4.19,10.33,14.67,0.024,4.29,69,1,0.01,356,5.16,36.53846154,4.538461538,34.30769231,1.846153846,383.3846154,30.23076923,19.30769231,10.92307692,238.9230769,295.4615385,238.9230769,87.23076923,30.61538462,144.4615385,2.923076923,11,7.230769231,6.153846154,7.230769231,0.230769231,0.461538462,1.153846154,2,0.076923077,0.615384615,1.076923077,0.538461538,0.538461538,0.538461538,0
2016_15_TEN_KC,2016,15,TEN,REG,43,10,34,1,389,32,19,13,241,282,241,91,29,148,1,9,11,6,8,1,0,2,0,0,1,3,2,2,1,0,19,0,1,2,4,3,34,4,1,1,28,64,11,0.44,0.53,0,0,0,1,0,0,8,6,0,'8-6-0,0.571,282,282,19,0,32,6.08,8.812,0.943,0.762,0.594,0.031,0,7.53,0,7.53,8.81,12.68,0.069,5.1,80,2,0.02,630,7.88,37,4.928571429,34.28571429,1.785714286,383.7857143,30.35714286,19.28571429,11.07142857,239.0714286,294.5,239.0714286,87.5,30.5,144.7142857,2.785714286,10.85714286,7.5,6.142857143,7.285714286,0.285714286,0.428571429,1.214285714,1.857142857,0.071428571,0.642857143,1.214285714,0.642857143,0.642857143,0.571428571,0
2016_16_TEN_JAX,2016,16,TEN,REG,50,11,46,2,281,43,21,22,223,431,223,67,20,58,1,14,4,5,9,0,1,0,2,0,1,1,0,0,1,0,18,6,2,1,9,4,45,7,1,2,19,67,19,0.28,0.67,0,0,0,0,1,0,8,7,0,'8-7-0,0.533,431,431,21,2,43,4.19,10.023,1.441,1.024,0.488,0.023,0.047,5.19,0.047,5.19,10.02,10.62,0,2.9,84,4,0.05,504,6,37.86666667,5.333333333,35.06666667,1.8,376.9333333,31.2,19.4,11.8,238,303.6,238,86.13333333,29.8,138.9333333,2.666666667,11.06666667,7.266666667,6.066666667,7.4,0.266666667,0.466666667,1.133333333,1.866666667,0.066666667,0.666666667,1.2,0.6,0.6,0.6,0
2016_17_HOU_TEN,2016,17,TEN,REG,26,2,31,1,253,25,16,9,150,196,150,29,29,103,4,9,6,9,6,0,0,1,1,0,1,0,0,0,0,0,18,0,3,1,4,7,30,5,1,0,28,59,13,0.47,0.51,1,0,0,0,0,0,9,7,0,'9-7-0,0.562,196,196,16,1,25,4.29,7.84,0.656,0.595,0.64,0.04,0.04,6,0.04,6,7.84,9.38,0.034,3.55,70,3,0.04,403,5.76,37.125,5.125,34.8125,1.75,369.1875,30.8125,19.1875,11.625,232.5,296.875,232.5,82.5625,29.75,136.6875,2.75,10.9375,7.1875,6.25,7.3125,0.25,0.4375,1.125,1.8125,0.0625,0.6875,1.125,0.5625,0.5625,0.5625,0
2016_01_PIT_WAS,2016,1,WAS,REG,51,9,44,1,384,41,30,11,329,283,329,144,12,55,2,14,3,3,7,0,2,1,0,0,2,1,0,1,0,0,16,0,1,3,7,9,43,1,0,0,12,55,12,0.22,0.78,0,1,0,0,0,0,0,1,0,'0-1-0,0,283,283,30,0,41,6.98,6.902,1.247,1.577,0.732,0.049,0,8.02,0,8.02,6.9,10.97,0.083,4.58,83,1,0.01,713,8.59,51,9,44,1,384,41,30,11,329,283,329,144,12,55,2,14,3,3,7,0,2,1,0,0,2,1,0,1,0,0
2016_02_DAL_WAS,2016,2,WAS,REG,37,11,49,2,446,45,28,17,364,478,364,157,17,82,0,18,4,5,7,0,1,1,1,0,1,0,0,0,0,0,23,0,2,3,6,5,47,2,0,1,17,65,13,0.26,0.72,0,1,0,0,0,0,0,2,0,'0-2-0,0,478,478,28,1,45,6.86,10.622,2.106,1.731,0.622,0.022,0.022,8.09,0.022,8.09,10.62,13,0.059,4.82,90,3,0.03,810,9,44,10,46.5,1.5,415,43,29,14,346.5,380.5,346.5,150.5,14.5,68.5,1,16,3.5,4,7,0,1.5,1,0.5,0,1.5,0.5,0,0.5,0,0
2016_03_WAS_NYG,2016,3,WAS,REG,40,4,37,0,417,36,22,14,327,322,327,131,30,90,2,13,5,7,9,1,0,0,2,0,0,2,0,2,0,0,29,0,2,5,6,9,37,2,2,1,28,68,15,0.41,0.54,0,0,0,1,0,0,1,2,0,'1-2-0,0.333,322,322,22,2,36,6.13,8.944,1.419,1.385,0.611,0,0.056,9.08,0.056,9.08,8.94,14.86,0,3,88,4,0.05,744,8.45,42.66666667,8,43.33333333,1,415.6666667,40.66666667,26.66666667,14,340,361,340,144,19.66666667,75.66666667,1.333333333,15,4,5,7.666666667,0.333333333,1,0.666666667,1,0,1,1,0,1,0,0
2016_04_CLE_WAS,2016,4,WAS,REG,24,4,30,0,328,26,21,5,183,124,183,114,26,145,1,12,10,4,4,0,0,1,3,0,1,1,0,1,0,0,31,0,4,1,4,7,30,3,0,0,26,56,12,0.46,0.54,1,0,0,0,0,0,2,2,0,'2-2-0,0.5,124,124,21,3,26,5.86,4.769,0.546,1,0.808,0.038,0.115,7.04,0.115,7.04,4.77,8.71,0.038,5.58,73,7,0.1,511,7,38,7,40,0.75,393.75,37,25.25,11.75,300.75,301.75,300.75,136.5,21.25,93,1.25,14.25,5.5,4.75,6.75,0.25,0.75,0.75,1.5,0,1,1,0,1,0,0
2016_05_WAS_BAL,2016,5,WAS,REG,29,4,41,0,320,40,29,11,260,307,260,100,20,60,3,12,4,3,9,1,1,0,1,0,1,3,2,2,1,1,10,0,2,2,3,7,41,6,1,1,19,62,13,0.31,0.66,0,0,0,1,0,0,3,2,0,'3-2-0,0.6,307,307,29,1,40,5.16,7.675,1.352,1.538,0.725,0.025,0.025,6.5,0.025,6.5,7.68,8.97,0,3,89,2,0.02,580,6.52,36.2,6.4,40.2,0.6,379,37.6,26,11.6,292.6,302.8,292.6,129.2,21,86.4,1.6,13.8,5.2,4.4,7.2,0.4,0.8,0.6,1.4,0,1,1.4,0.4,1.2,0.2,0.2
2016_06_PHI_WAS,2016,6,WAS,REG,34,2,35,1,493,33,18,15,263,315,263,110,33,230,5,11,10,7,6,0,0,1,2,0,1,0,0,0,0,0,28,6,3,2,5,11,34,4,1,0,32,67,14,0.48,0.51,1,0,0,0,0,0,4,2,0,'4-2-0,0.667,315,315,18,2,33,7.36,9.545,1.388,1.269,0.545,0.03,0.061,7.97,0.061,7.97,9.55,14.61,0.03,6.97,84,5,0.06,756,9,35.83333333,5.666666667,39.33333333,0.666666667,398,36.83333333,24.66666667,12.16666667,287.6666667,304.8333333,287.6666667,126,23,110.3333333,2.166666667,13.33333333,6,4.833333333,7,0.333333333,0.666666667,0.666666667,1.5,0,1,1.166666667,0.333333333,1,0.166666667,0.166666667
2016_07_WAS_DET,2016,7,WAS,REG,39,3,41,0,431,39,30,9,301,359,299,110,29,130,1,12,12,9,6,0,0,1,1,0,0,4,2,3,1,0,17,0,2,2,5,5,41,2,0,0,29,70,11,0.41,0.59,0,0,0,0,1,0,4,3,0,'4-3-0,0.571,359,359,30,1,39,6.16,9.205,1.581,1.5,0.769,0,0.026,7.72,0.026,7.67,9.21,9.97,0.034,4.48,98,3,0.03,730,7.45,36.28571429,5.285714286,39.57142857,0.571428571,402.7142857,37.14285714,25.42857143,11.71428571,289.5714286,312.5714286,289.2857143,123.7142857,23.85714286,113.1428571,2,13.14285714,6.857142857,5.428571429,6.857142857,0.285714286,0.571428571,0.714285714,1.428571429,0,0.857142857,1.571428571,0.571428571,1.285714286,0.285714286,0.142857143
2016_08_WAS_CIN,2016,8,WAS,REG,48,3,57,0,558,55,38,17,458,485,458,212,31,100,3,24,2,8,9,0,2,1,2,0,1,1,0,1,0,0,27,0,3,4,6,6,57,3,1,0,30,88,16,0.34,0.65,0,0,0,1,0,0,5,3,0,'5-3-0,0.625,485,485,38,2,55,6.34,8.818,2.137,2.115,0.691,0.018,0.036,8.33,0.036,8.33,8.82,12.05,0.032,3.23,124,5,0.04,1016,8.19,37.75,5,41.75,0.5,422.125,39.375,27,12.375,310.625,334.125,310.375,134.75,24.75,111.5,2.125,14.5,6.25,5.75,7.125,0.25,0.75,0.75,1.5,0,0.875,1.5,0.5,1.25,0.25,0.125
2016_10_MIN_WAS,2016,10,WAS,REG,25,1,34,0,390,33,22,11,262,344,262,80,28,128,1,17,6,6,6,0,0,0,2,0,0,1,1,1,0,0,26,0,2,4,3,3,34,2,1,0,27,62,11,0.44,0.55,1,0,0,0,0,0,6,3,0,'6-3-0,0.667,344,344,22,2,33,6.29,10.424,1.515,1.269,0.667,0,0.061,7.94,0.061,7.94,10.42,11.91,0,4.57,83,4,0.05,652,7.86,36.33333333,4.555555556,40.88888889,0.444444444,418.5555556,38.66666667,26.44444444,12.22222222,305.2222222,335.2222222,305,128.6666667,25.11111111,113.3333333,2,14.77777778,6.222222222,5.777777778,7,0.222222222,0.666666667,0.666666667,1.555555556,0,0.777777778,1.444444444,0.555555556,1.222222222,0.222222222,0.111111111
2016_11_GB_WAS,2016,11,WAS,REG,33,4,33,1,526,30,21,9,375,287,375,134,32,151,4,14,6,9,5,1,0,3,3,0,0,0,0,0,0,0,42,0,4,1,5,4,32,3,2,0,30,64,13,0.47,0.5,1,0,0,0,0,0,7,3,0,'7-3-0,0.7,287,287,21,3,30,8.22,9.567,1.264,1.154,0.7,0,0.1,12.5,0.1,12.5,9.57,17.86,0.094,4.72,83,9,0.11,901,10.86,36,4.5,40.1,0.5,429.3,37.8,25.9,11.9,312.2,330.4,312,129.2,25.8,117.1,2.2,14.7,6.2,6.1,6.8,0.3,0.6,0.9,1.7,0,0.7,1.3,0.5,1.1,0.2,0.1
2016_12_WAS_DAL,2016,12,WAS,REG,47,9,54,0,505,53,41,12,449,393,449,161,19,56,4,20,4,8,7,2,0,0,3,0,0,1,0,0,1,0,26,0,2,4,6,3,54,1,0,0,19,73,13,0.26,0.74,0,0,0,0,1,0,7,4,0,'7-4-0,0.636,393,393,41,3,53,6.92,7.415,1.731,2.038,0.774,0,0.057,8.47,0.057,8.47,7.42,10.95,0,2.95,113,6,0.05,954,8.44,37,4.909090909,41.36363636,0.454545455,436.1818182,39.18181818,27.27272727,11.90909091,324.6363636,336.0909091,324.4545455,132.0909091,25.18181818,111.5454545,2.363636364,15.18181818,6,6.272727273,6.818181818,0.454545455,0.545454545,0.818181818,1.818181818,0,0.636363636,1.272727273,0.454545455,1,0.272727273,0.090909091
2016_13_WAS_ARI,2016,13,WAS,REG,42,2,39,0,358,36,21,15,271,286,271,120,18,87,1,12,5,5,6,0,0,1,1,0,1,2,1,2,0,0,23,0,2,3,6,7,39,2,1,0,17,57,13,0.3,0.68,0,0,0,0,1,0,7,5,0,'7-5-0,0.583,286,286,21,1,36,6.28,7.944,1.26,1.385,0.583,0.028,0.028,7.53,0.028,7.53,7.94,12.9,0.056,4.83,75,3,0.04,629,8.39,37.41666667,4.666666667,41.16666667,0.416666667,429.6666667,38.91666667,26.75,12.16666667,320.1666667,331.9166667,320,131.0833333,24.58333333,109.5,2.25,14.91666667,5.916666667,6.166666667,6.75,0.416666667,0.5,0.833333333,1.75,0,0.666666667,1.333333333,0.5,1.083333333,0.25,0.083333333
